variable,mu_c,CI_c_lower,CI_c_upper
14979,5783.637402486187,5705.945505086375,5861.329299885999
14980,5778.554639955888,5700.886446905765,5856.2228330060125
14981,5778.554639955888,5700.886446905765,5856.2228330060125
14982,5778.554639955888,5700.886446905765,5856.2228330060125
14983,5778.554639955888,5700.886446905765,5856.2228330060125
14984,5778.554639955888,5700.886446905765,5856.2228330060125
14985,5778.554639955888,5700.886446905765,5856.2228330060125
14986,5778.116192768697,5700.27373544556,5855.958650091836
14987,5778.116192768697,5700.27373544556,5855.958650091836
14988,5778.081534700603,5700.260137238624,5855.902932162581
14989,5778.081534700603,5700.260137238624,5855.902932162581
14990,5778.081534700603,5700.260137238624,5855.902932162581
14991,5778.081534700603,5700.260137238624,5855.902932162581
14992,5778.081534700603,5700.260137238624,5855.902932162581
14993,5778.081534700603,5700.260137238624,5855.902932162581
14994,5778.081534700603,5700.260137238624,5855.902932162581
14995,5778.081534700603,5700.260137238624,5855.902932162581
14996,5778.081534700603,5700.260137238624,5855.902932162581
14997,5778.081534700603,5700.260137238624,5855.902932162581
14998,5778.081534700603,5700.260137238624,5855.902932162581
14999,5778.081534700603,5700.260137238624,5855.902932162581
15000,5776.508548500393,5697.979075017832,5855.038021982954
15001,5776.508548500393,5697.979075017832,5855.038021982954
15002,5776.508548500393,5697.979075017832,5855.038021982954
15003,5776.508548500393,5697.979075017832,5855.038021982954
15004,5776.508548500393,5697.979075017832,5855.038021982954
15005,5776.508548500393,5697.979075017832,5855.038021982954
15006,5775.838336877872,5696.972478178449,5854.704195577296
15007,5775.838336877872,5696.972478178449,5854.704195577296
15008,5775.838336877872,5696.972478178449,5854.704195577296
15009,5775.623296134334,5696.68218210214,5854.5644101665275
15010,5775.623296134334,5696.68218210214,5854.5644101665275
15011,5775.623296134334,5696.68218210214,5854.5644101665275
15012,5775.623296134334,5696.68218210214,5854.5644101665275
15013,5775.623296134334,5696.68218210214,5854.5644101665275
15014,5775.623296134334,5696.68218210214,5854.5644101665275
15015,5775.623296134334,5696.68218210214,5854.5644101665275
15016,5773.311836491446,5693.285204101008,5853.338468881884
15017,5773.311836491446,5693.285204101008,5853.338468881884
15018,5773.311836491446,5693.285204101008,5853.338468881884
15019,5773.311836491446,5693.285204101008,5853.338468881884
15020,5773.311836491446,5693.285204101008,5853.338468881884
15021,5773.311836491446,5693.285204101008,5853.338468881884
15022,5773.311836491446,5693.285204101008,5853.338468881884
15023,5773.311836491446,5693.285204101008,5853.338468881884
15024,5773.019183089766,5693.01652296293,5853.021843216603
15025,5772.304836368984,5692.308946787005,5852.300725950965
15026,5772.304836368984,5692.308946787005,5852.300725950965
15027,5772.304836368984,5692.308946787005,5852.300725950965
15028,5771.890622806611,5691.750028321929,5852.031217291296
15029,5771.890622806611,5691.750028321929,5852.031217291296
15030,5771.890622806611,5691.750028321929,5852.031217291296
15031,5771.890622806611,5691.750028321929,5852.031217291296
15032,5771.597729587797,5691.344958862945,5851.850500312652
15033,5771.597729587797,5691.344958862945,5851.850500312652
15034,5771.597729587797,5691.344958862945,5851.850500312652
15035,5771.597729587797,5691.344958862945,5851.850500312652
15036,5771.597729587797,5691.344958862945,5851.850500312652
15037,5771.597729587797,5691.344958862945,5851.850500312652
15038,5771.597729587797,5691.344958862945,5851.850500312652
15039,5771.056348322649,5690.814331341271,5851.298365304026
15040,5771.056348322649,5690.814331341271,5851.298365304026
15041,5771.056348322649,5690.814331341271,5851.298365304026
15042,5771.056348322649,5690.814331341271,5851.298365304026
15043,5771.056348322649,5690.814331341271,5851.298365304026
15044,5771.056348322649,5690.814331341271,5851.298365304026
15045,5771.056348322649,5690.814331341271,5851.298365304026
15046,5771.056348322649,5690.814331341271,5851.298365304026
15047,5770.434252175956,5689.62121878171,5851.247285570203
15048,5770.434252175956,5689.62121878171,5851.247285570203
15049,5770.434252175956,5689.62121878171,5851.247285570203
15050,5770.434252175956,5689.62121878171,5851.247285570203
15051,5770.434252175956,5689.62121878171,5851.247285570203
15052,5770.434252175956,5689.62121878171,5851.247285570203
15053,5770.434252175956,5689.62121878171,5851.247285570203
15054,5769.147297809619,5687.201894232787,5851.092701386451
15055,5769.147297809619,5687.201894232787,5851.092701386451
15056,5769.147297809619,5687.201894232787,5851.092701386451
15057,5768.558903112043,5686.7404223301,5850.377383893985
15058,5768.558903112043,5686.7404223301,5850.377383893985
15059,5768.28222811873,5686.60718994491,5849.95726629255
15060,5768.28222811873,5686.60718994491,5849.95726629255
15061,5768.28222811873,5686.60718994491,5849.95726629255
15062,5768.28222811873,5686.60718994491,5849.95726629255
15063,5768.28222811873,5686.60718994491,5849.95726629255
15064,5768.28222811873,5686.60718994491,5849.95726629255
15065,5767.942557322332,5686.138362553896,5849.746752090769
15066,5767.942557322332,5686.138362553896,5849.746752090769
15067,5767.942557322332,5686.138362553896,5849.746752090769
15068,5767.942557322332,5686.138362553896,5849.746752090769
15069,5767.738736895954,5685.7482264878245,5849.729247304086
15070,5767.738736895954,5685.7482264878245,5849.729247304086
15071,5767.252110256023,5685.555795754692,5848.948424757356
15072,5766.797169528641,5685.110786385443,5848.483552671838
15073,5766.797169528641,5685.110786385443,5848.483552671838
15074,5766.504276309826,5684.792970541767,5848.215582077887
15075,5766.504276309826,5684.792970541767,5848.215582077887
15076,5766.504276309826,5684.792970541767,5848.215582077887
15077,5766.504276309826,5684.792970541767,5848.215582077887
15078,5766.322821015654,5684.547707580119,5848.097934451191
15079,5766.322821015654,5684.547707580119,5848.097934451191
15080,5765.331566700775,5684.13399564835,5846.529137753199
15081,5765.331566700775,5684.13399564835,5846.529137753199
15082,5765.331566700775,5684.13399564835,5846.529137753199
15083,5765.331566700775,5684.13399564835,5846.529137753199
15084,5765.331566700775,5684.13399564835,5846.529137753199
15085,5765.331566700775,5684.13399564835,5846.529137753199
15086,5764.634342338506,5683.159003984766,5846.109680692248
15087,5764.634342338506,5683.159003984766,5846.109680692248
15088,5764.634342338506,5683.159003984766,5846.109680692248
15089,5764.634342338506,5683.159003984766,5846.109680692248
15090,5764.634342338506,5683.159003984766,5846.109680692248
15091,5764.634342338506,5683.159003984766,5846.109680692248
15092,5764.505558325985,5683.031963757694,5845.979152894275
15093,5764.505558325985,5683.031963757694,5845.979152894275
15094,5764.505558325985,5683.031963757694,5845.979152894275
15095,5763.626878669545,5681.82699133242,5845.426766006667
15096,5763.626878669545,5681.82699133242,5845.426766006667
15097,5762.655119257514,5680.699761288131,5844.610477226897
15098,5762.655119257514,5680.699761288131,5844.610477226897
15099,5762.632283562295,5680.6889767940875,5844.575590330503
15100,5762.632283562295,5680.6889767940875,5844.575590330503
15101,5762.632283562295,5680.6889767940875,5844.575590330503
15102,5762.632283562295,5680.6889767940875,5844.575590330503
15103,5762.632283562295,5680.6889767940875,5844.575590330503
15104,5762.632283562295,5680.6889767940875,5844.575590330503
15105,5762.555609780781,5680.655465842414,5844.455753719149
15106,5761.121864822358,5678.620277496529,5843.623452148185
15107,5760.437123173375,5677.87371598476,5843.00053036199
15108,5760.437123173375,5677.87371598476,5843.00053036199
15109,5760.437123173375,5677.87371598476,5843.00053036199
15110,5760.437123173375,5677.87371598476,5843.00053036199
15111,5758.703834101305,5675.30197253376,5842.10569566885
15112,5758.703834101305,5675.30197253376,5842.10569566885
15113,5757.037786501214,5672.200464648215,5841.875108354214
15114,5757.037786501214,5672.200464648215,5841.875108354214
15115,5757.037786501214,5672.200464648215,5841.875108354214
15116,5757.037786501214,5672.200464648215,5841.875108354214
15117,5757.037786501214,5672.200464648215,5841.875108354214
15118,5757.037786501214,5672.200464648215,5841.875108354214
15119,5757.037786501214,5672.200464648215,5841.875108354214
15120,5757.037786501214,5672.200464648215,5841.875108354214
15121,5757.037786501214,5672.200464648215,5841.875108354214
15122,5757.037786501214,5672.200464648215,5841.875108354214
15123,5757.037786501214,5672.200464648215,5841.875108354214
15124,5757.037786501214,5672.200464648215,5841.875108354214
15125,5757.037786501214,5672.200464648215,5841.875108354214
15126,5757.037786501214,5672.200464648215,5841.875108354214
15127,5757.037786501214,5672.200464648215,5841.875108354214
15128,5757.037786501214,5672.200464648215,5841.875108354214
15129,5757.037786501214,5672.200464648215,5841.875108354214
15130,5757.037786501214,5672.200464648215,5841.875108354214
15131,5757.037786501214,5672.200464648215,5841.875108354214
15132,5757.037786501214,5672.200464648215,5841.875108354214
15133,5757.037786501214,5672.200464648215,5841.875108354214
15134,5757.037786501214,5672.200464648215,5841.875108354214
15135,5757.037786501214,5672.200464648215,5841.875108354214
15136,5757.037786501214,5672.200464648215,5841.875108354214
15137,5757.037786501214,5672.200464648215,5841.875108354214
15138,5757.037786501214,5672.200464648215,5841.875108354214
15139,5757.037786501214,5672.200464648215,5841.875108354214
15140,5757.037786501214,5672.200464648215,5841.875108354214
15141,5757.037786501214,5672.200464648215,5841.875108354214
15142,5757.031939141998,5672.1994693513725,5841.8644089326235
15143,5757.031939141998,5672.1994693513725,5841.8644089326235
15144,5757.031939141998,5672.1994693513725,5841.8644089326235
15145,5756.968152794755,5672.129501560594,5841.8068040289145
15146,5756.968152794755,5672.129501560594,5841.8068040289145
15147,5756.968152794755,5672.129501560594,5841.8068040289145
15148,5756.926747707294,5672.113038703552,5841.740456711037
15149,5756.926747707294,5672.113038703552,5841.740456711037
15150,5756.789919250943,5671.861407239898,5841.718431261988
15151,5756.789919250943,5671.861407239898,5841.718431261988
15152,5756.789919250943,5671.861407239898,5841.718431261988
15153,5756.194250394397,5671.753202095892,5840.635298692902
15154,5756.194250394397,5671.753202095892,5840.635298692902
15155,5756.194250394397,5671.753202095892,5840.635298692902
15156,5756.194250394397,5671.753202095892,5840.635298692902
15157,5755.648245011371,5671.6422497231115,5839.65424029963
15158,5752.738995218102,5670.10889929265,5835.369091143554
15159,5752.649922425666,5669.9818253248295,5835.318019526502
15160,5752.649922425666,5669.9818253248295,5835.318019526502
15161,5750.6946746182875,5667.373224812236,5834.016124424339
15162,5750.6946746182875,5667.373224812236,5834.016124424339
15163,5750.6946746182875,5667.373224812236,5834.016124424339
15164,5750.6946746182875,5667.373224812236,5834.016124424339
15165,5750.626150386333,5667.309336707303,5833.942964065367
15166,5750.626150386333,5667.309336707303,5833.942964065367
15167,5750.626150386333,5667.309336707303,5833.942964065367
15168,5749.665929055528,5666.19103102979,5833.140827081268
15169,5748.086221428579,5664.662760562073,5831.5096822950845
15170,5748.086221428579,5664.662760562073,5831.5096822950845
15171,5748.086221428579,5664.662760562073,5831.5096822950845
15172,5748.086221428579,5664.662760562073,5831.5096822950845
15173,5747.495429668066,5663.764915505109,5831.225943831024
15174,5747.495429668066,5663.764915505109,5831.225943831024
15175,5747.495429668066,5663.764915505109,5831.225943831024
15176,5747.495429668066,5663.764915505109,5831.225943831024
15177,5746.737340734675,5662.992144492402,5830.48253697695
15178,5746.737340734675,5662.992144492402,5830.48253697695
15179,5746.737340734675,5662.992144492402,5830.48253697695
15180,5745.737340734675,5662.568490592847,5828.906190876504
15181,5745.737340734675,5662.568490592847,5828.906190876504
15182,5745.737340734675,5662.568490592847,5828.906190876504
15183,5745.737340734675,5662.568490592847,5828.906190876504
15184,5745.737340734675,5662.568490592847,5828.906190876504
15185,5745.737340734675,5662.568490592847,5828.906190876504
15186,5745.737340734675,5662.568490592847,5828.906190876504
15187,5745.737340734675,5662.568490592847,5828.906190876504
15188,5745.737340734675,5662.568490592847,5828.906190876504
15189,5745.737340734675,5662.568490592847,5828.906190876504
15190,5745.737340734675,5662.568490592847,5828.906190876504
15191,5745.737340734675,5662.568490592847,5828.906190876504
15192,5745.737340734675,5662.568490592847,5828.906190876504
15193,5745.737340734675,5662.568490592847,5828.906190876504
15194,5745.444447515862,5662.293558973234,5828.595336058491
15195,5745.444447515862,5662.293558973234,5828.595336058491
15196,5745.444447515862,5662.293558973234,5828.595336058491
15197,5745.444447515862,5662.293558973234,5828.595336058491
15198,5745.444447515862,5662.293558973234,5828.595336058491
15199,5745.444447515862,5662.293558973234,5828.595336058491
15200,5745.298549482111,5662.137707850726,5828.459391113499
15201,5745.298549482111,5662.137707850726,5828.459391113499
15202,5745.298549482111,5662.137707850726,5828.459391113499
15203,5745.298549482111,5662.137707850726,5828.459391113499
15204,5745.298549482111,5662.137707850726,5828.459391113499
15205,5744.311230785732,5661.679150086418,5826.943311485049
15206,5744.311230785732,5661.679150086418,5826.943311485049
15207,5744.311230785732,5661.679150086418,5826.943311485049
15208,5741.24712297652,5660.013643355036,5822.480602598003
15209,5741.24712297652,5660.013643355036,5822.480602598003
15210,5741.24712297652,5660.013643355036,5822.480602598003
15211,5741.24712297652,5660.013643355036,5822.480602598003
15212,5741.24712297652,5660.013643355036,5822.480602598003
15213,5741.24712297652,5660.013643355036,5822.480602598003
15214,5741.24712297652,5660.013643355036,5822.480602598003
15215,5741.24712297652,5660.013643355036,5822.480602598003
15216,5741.24712297652,5660.013643355036,5822.480602598003
15217,5741.24712297652,5660.013643355036,5822.480602598003
